0.005000	1.000000
0.010000	2.000000
0.015000	3.000000
0.020000	4.000000
0.025000	5.000000
0.030000	6.000000
0.035000	7.000000
0.040000	8.000000
0.045000	9.000000
0.050000	10.000000
0.055000	11.000000
0.060000	12.000000
0.065000	13.000000
0.070000	14.000000
0.075000	15.000000
0.080000	16.000000
0.085000	17.000000
0.090000	18.000000
0.095000	19.000000
0.100000	20.000000
0.105000	21.000000
0.110000	22.000000
0.115000	23.000000
0.120000	24.000000
0.125000	25.000000
0.130000	26.000000
0.135000	27.000000
0.140000	28.000000
0.145000	29.000000
0.150000	30.000000
0.155000	31.000000
0.160000	32.000000
0.165000	33.000000
0.170000	34.000000
0.175000	35.000000
0.180000	36.000000
0.185000	37.000000
0.190000	38.000000
0.195000	39.000000
0.200000	40.000000
0.205000	41.000000
0.210000	42.000000
0.215000	43.000000
0.220000	44.000000
0.225000	45.000000
0.230000	46.000000
0.235000	47.000000
0.240000	48.000000
0.245000	49.000000
0.250000	50.000000
0.255000	51.000000
0.260000	52.000000
0.265000	53.000000
0.270000	54.000000
0.275000	55.000000
0.280000	56.000000
0.285000	57.000000
0.290000	58.000000
0.295000	59.000000
0.300000	60.000000
0.305000	61.000000
0.310000	62.000000
0.315000	63.000000
0.320000	64.000000
0.325000	65.000000
0.330000	66.000000
0.335000	67.000000
0.340000	68.000000
0.345000	69.000000
0.350000	70.000000
0.355000	71.000000
0.360000	72.000000
0.365000	73.000000
0.370000	74.000000
0.375000	75.000000
0.380000	76.000000
0.385000	77.000000
0.390000	78.000000
0.395000	79.000000
0.400000	80.000000
0.405000	81.000000
0.410000	82.000000
0.415000	83.000000
0.420000	84.000000
0.425000	85.000000
0.430000	86.000000
0.435000	87.000000
0.440000	88.000000
0.445000	89.000000
0.450000	90.000000
0.455000	91.000000
0.460000	92.000000
0.465000	93.000000
0.470000	94.000000
0.475000	95.000000
0.480000	96.000000
0.485000	97.000000
0.490000	98.000000
0.495000	99.000000
0.500000	100.000000
